ssn,cc_num,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,ec2d2a80955e6f7ae8314fc951448393,2023-01-06,00:17:37,1672944457,gas_transport,37.09,0,"fraud_Reilly, Heaney and Cole",42.88569,-84.11083
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,4e63167bc25eecbf66173ab2611a12fb,2023-02-20,17:24:30,1676894070,kids_pets,94.65,0,"fraud_Weber, Thiel and Hammes",42.835218,-85.153552
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,5020dc7df45112b6a9d5a0de3292ddaf,2023-02-25,19:25:51,1677333351,personal_care,42.48,0,fraud_Abbott-Steuber,41.842772,-84.302822
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,c4d4e528e01d2e114e5d9d9e65b7dbe4,2023-02-27,23:23:30,1677520410,travel,69.59,0,fraud_Johnston-Casper,43.593354,-84.408544
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,5d2ba9f95b3bd7ca8d15611d3527378f,2023-02-13,20:59:37,1676302177,home,67.63,0,fraud_Botsford PLC,43.058997,-84.235557
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,cff263517a0e954943f14576fa4061a9,2023-02-11,15:29:04,1676109544,home,54.36,0,"fraud_O'Reilly, Mohr and Purdy",42.755926,-85.130212
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,be063bb7a941777e8b165387e6c1aeb4,2023-02-12,12:21:02,1676184662,home,11.21,0,fraud_Wuckert-Goldner,42.960957,-85.121951
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,fcd2b416b92b476b5c9fa6d1c91b7de0,2023-02-05,23:32:23,1675620143,food_dining,11.7,0,fraud_Powlowski-Weimann,43.536807,-84.064541
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,3562038ccc04a9837cfee6ed089a8676,2023-02-18,21:11:25,1676734885,kids_pets,11.38,0,fraud_Bode-Schuster,42.631886,-84.8612
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,c92581df8d22d3d04cf12d2c6ac9bc7e,2023-03-01,19:27:20,1677679040,travel,4.8,0,fraud_Tromp Group,43.158393,-85.487859
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,bca9dc0f83676345771c5ebed723b557,2023-02-07,23:38:29,1675793309,health_fitness,5.86,0,"fraud_Mante, Luettgen and Hackett",42.284662,-83.948347
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,6872ad25d91d96a0368f6a0acfe5a9e9,2023-02-27,17:46:38,1677500198,travel,70.0,0,fraud_Block-Hauck,41.863097,-85.433673
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,80cce94bd2397d4d19b5ec6f4817f679,2023-02-09,21:12:22,1675957342,health_fitness,31.27,0,fraud_Waters-Cruickshank,42.1397,-85.348787
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,1a7d14074bc7a472ce443732784a70e2,2023-02-09,13:31:24,1675929684,health_fitness,18.18,0,"fraud_Haley, Batz and Auer",43.748513,-84.524918
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,b9a4fbeac0421f709a2a9bbcb36e6c08,2023-02-09,19:01:49,1675949509,health_fitness,94.63,0,fraud_Hamill-D'Amore,42.619865,-85.048461
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,0a3451b9576119d056471238765930ff,2023-02-13,15:30:15,1676282415,home,37.43,0,fraud_Botsford PLC,42.533868,-84.076572
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,09ccdd9f58e9c949777b678f6289aa0e,2023-02-17,15:11:57,1676626917,kids_pets,103.96,0,fraud_Brown Inc,42.121286,-83.927431
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,1a57c45fa90872dd584d59cd1e1e0627,2023-02-28,15:29:37,1677578377,travel,24.34,0,fraud_Tillman LLC,43.028223,-85.372489
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,36987c3dd3d0dfc1ab198382501ec232,2023-02-24,19:34:56,1677247496,personal_care,9.91,0,fraud_Zulauf LLC,42.386569,-84.378499
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,c5a11385afe5e35e964de9269bbc0eff,2023-02-25,15:46:09,1677320169,personal_care,99.65,0,fraud_Kirlin and Sons,42.24978,-84.42488
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,dccee3c0865bccc08ef11939149e449e,2023-02-27,22:36:37,1677517597,travel,62.14,0,"fraud_Kunze, Larkin and Mayert",42.422535,-84.015769
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,bfc3f4068d6570c2d36264625c73499d,2023-02-24,17:06:43,1677238603,personal_care,45.12,0,fraud_Schiller Ltd,42.838036,-84.614562
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,4467a4819a4bf851e7ed9e1052e87fb5,2023-02-13,19:33:05,1676296985,home,66.73,0,fraud_Reilly LLC,43.457321,-85.456641
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,f534791aabb28fa80b8f7bd0e396eb9a,2023-02-12,20:17:19,1676213239,home,8.18,0,"fraud_Gutmann, McLaughlin and Wiza",42.217118,-84.828483
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,9b0f6027f20f3da659f2487da29a8b91,2023-02-21,12:23:08,1676962388,kids_pets,9.17,0,"fraud_Lowe, Dietrich and Erdman",43.128051,-84.609029
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,4e9b235bdb23aea9b68a2768a2151123,2023-02-12,16:47:17,1676200637,home,77.43,0,"fraud_Windler, Goodwin and Kovacek",42.783431,-83.828714
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,d319376ee27f71a61f4c5445e1d259fe,2023-02-17,19:20:15,1676641815,home,50.77,0,"fraud_Crist, Jakubowski and Littel",43.43728,-84.086049
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,10863e2b902c28d6f7c540b80fb66d4b,2023-02-25,14:16:26,1677314786,personal_care,24.04,0,fraud_Erdman-Ebert,42.835758,-84.360223
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,474547606092be3e445bd061a8c34f2f,2023-02-19,14:45:05,1676798105,kids_pets,160.18,0,fraud_Cartwright PLC,43.191534,-85.629046
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,3c772f349f2cad057e773c461322c641,2023-02-08,17:44:12,1675858452,health_fitness,86.23,0,"fraud_Swaniawski, Nitzsche and Welch",41.777298,-84.811019
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,16acfe8cfa0229c1f96523cad3ae8a96,2023-02-15,12:35:50,1676444750,home,67.41,0,fraud_Gaylord-Powlowski,43.517259,-83.791196
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,7fbea69b2bd2eaa01010103d08611370,2023-02-11,19:17:07,1676123227,home,118.55,0,"fraud_O'Reilly, Mohr and Purdy",43.465478,-83.998733
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,0df782669d0a1ff7a3efdc467de188ad,2023-02-22,18:15:04,1677069904,kids_pets,65.07,0,fraud_Rau-Grant,42.736668,-83.752334
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,ae690dcb99bfed73211fcc1d99260d4f,2023-02-17,22:00:44,1676651444,kids_pets,61.35,0,fraud_Barton LLC,41.872892,-85.008858
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,a3deaa3769316828ed5676146936657d,2023-02-11,23:04:08,1676136848,home,68.1,0,fraud_Collier LLC,43.074309,-84.216797
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,bb5f23c62012b54137cd18c7282edb91,2023-02-14,20:38:56,1676387336,home,40.61,0,fraud_Lynch-Wisozk,42.013847,-85.602991
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,9125eadbc94058ab6d25f0e96bf56032,2023-02-28,21:06:32,1677598592,travel,90.05,0,"fraud_Schroeder, Wolff and Hermiston",42.727609,-84.879434
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,eaf1e885baed460146b0d6ae061be7e7,2023-02-12,19:03:39,1676208819,home,149.01,0,fraud_Pollich LLC,42.446019,-85.30408
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,b73292ce67711634e3f90942820f8e0a,2023-02-15,17:19:06,1676461746,home,40.41,0,fraud_Beier and Sons,42.463992,-85.333993
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,bf5cb1120bf68fb16e8ae2cc529ae8b6,2023-02-05,23:44:14,1675620854,food_dining,20.92,0,fraud_Deckow-Dare,43.014706,-84.007061
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,1a9a93e772ed270921f7c775294cb7da,2023-02-28,13:45:47,1677572147,travel,81.31,0,fraud_Kris-Kertzmann,43.368018,-84.325259
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,4ebc8fa297baa643d88c2368b18b2f4b,2023-02-05,13:33:33,1675584213,food_dining,5.38,0,fraud_Conroy-Emard,43.167389,-85.062358
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,c8a6ae0ad0ee6661bb959bbee0c1fe04,2023-02-05,21:04:30,1675611270,food_dining,101.57,0,"fraud_Hagenes, Kohler and Hoppe",43.585726,-84.018885
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,c534c17614eab5e34531341f9c75c443,2023-02-11,13:45:18,1676103318,home,46.36,0,"fraud_Windler, Goodwin and Kovacek",42.53846,-85.370119
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,67898c96afcd5471308f0b53444dcf5b,2023-02-17,15:48:20,1676629100,kids_pets,7.45,0,fraud_Bogisich-Weimann,43.282302,-84.412823
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,ab3c246bfb1bdeb979165c6d17205486,2023-02-12,22:19:16,1676220556,home,2.9,0,fraud_Pollich LLC,42.928221,-84.581466
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,2755ec08ee9658f0324d0bf95e617c6c,2023-02-15,17:30:35,1676462435,home,7.99,0,"fraud_McDermott, Osinski and Morar",42.688126,-84.344664
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,a1af2633f935176b5005f0e572cde0f1,2023-02-07,13:39:58,1675757398,health_fitness,7.14,0,"fraud_Hills, Hegmann and Schaefer",42.873014,-85.466815
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,e69fd9ee9f2f24218dfbf2ad8cbcb0d8,2023-02-22,15:38:03,1677060483,kids_pets,4.39,0,fraud_Beer-Jast,43.452195,-84.338503
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,b402a8859d4c3fa7552712356a0362a0,2023-02-16,20:17:22,1676558842,home,2.38,0,"fraud_Cole, Hills and Jewess",43.611766,-83.841454
715-55-5575,4351161559407816183,Edward,Fuller,M,310 Kendra Common Apt. 164,Grand Ledge,MI,48837,42.7529,-84.7373,18926,Professor Emeritus,1968-06-07,917558277935,adults_50up_male_urban.json,d921da49fbfebec78ec2a6c2f4bbafba,2023-03-01,23:43:48,1677694428,travel,7.65,0,fraud_Lemke and Sons,43.659904,-84.782093
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,54b8045b2e7cee33522ab70a5714ea67,2023-01-05,01:26:34,1672862194,grocery_pos,12.92,1,fraud_Bradtke PLC,40.931892,-86.786636
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,a7c6a87791ab574e9cbf72689dbade87,2023-01-05,02:24:14,1672865654,gas_transport,11.1,1,"fraud_Reilly, Heaney and Cole",41.125121,-87.027248
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,e9ac7d50714c9fa4cce5950e36a4f131,2023-01-05,01:25:57,1672862157,grocery_pos,329.01,1,"fraud_Schumm, Bauch and Ondricka",42.01924,-87.831003
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,c9d3d39cb8bd1c00e4f2b326a68e44d2,2023-01-05,00:09:50,1672857590,gas_transport,291.46,1,fraud_Huels-Nolan,42.336838,-87.166784
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,4950268d2ccf342d4b37b546abd8a629,2023-01-06,23:13:51,1673027031,shopping_net,965.13,1,fraud_Predovic Inc,42.54985,-88.290158
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,da7b9ffddcfad849bffd8ff738967c5a,2023-01-06,15:38:10,1672999690,personal_care,961.53,1,"fraud_Walter, Hettinger and Kessler",41.946096,-88.369292
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,3bd3cfed556af8ab427842f72a9841d5,2023-01-06,23:00:11,1673026211,shopping_net,882.92,1,"fraud_Altenwerth, Cartwright and Koss",42.246087,-86.981194
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,e5bc9b1aeb085a0851d14cad75b76045,2023-01-06,22:01:07,1673022667,shopping_net,17.32,1,"fraud_Streich, Dietrich and Barton",42.492631,-88.353887
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,ed37f0ca35b63a2885e1cb221232a9a7,2023-01-07,05:28:44,1673049524,grocery_net,54.8,0,fraud_Dicki Ltd,42.13556,-87.28748
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,a23c5781748cd807dc72d03b9c9137be,2023-01-11,11:30:06,1673416806,grocery_pos,57.32,0,fraud_Murray-Smitham,42.276964,-88.531906
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,068ae83446aaddda6344ba1b30228e31,2023-01-23,05:04:57,1674430497,shopping_pos,66.84,0,"fraud_Douglas, Schneider and Turner",41.534521,-87.837573
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,c0f3577581f1b718208bab5b910657ff,2023-01-19,11:07:59,1674106679,misc_pos,65.3,0,fraud_Turcotte-Halvorson,42.239639,-88.369501
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,d4669bdd1010ba066d3f094677119804,2023-01-28,01:45:21,1674850521,shopping_pos,63.84,0,fraud_Botsford Ltd,41.940385,-88.667809
167-48-5821,4192832764832,Michael,Cameron,M,05641 Robin Port,Burbank,IL,60459,41.7447,-87.7699,28929,International aid/development worker,1928-05-30,718172762479,adults_50up_male_urban.json,823f07291ca463045fc20ab076fb174c,2023-01-20,02:08:10,1674160690,misc_pos,66.05,0,fraud_Smith-Stokes,41.284726,-88.397766
